"","rowname","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level"
"2199","s__Caulifigura coniformis",2.098592,0.1239887,0.2402371,0.5161099,0.6057776,NA,NA,"species"
"2200","s__Cedecea lapagei",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2201","s__Cedecea neteri",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2202","s__Cedecea sp. FDAARGOS_727",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2203","s__Celeribacter indicus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2204","s__Cellulomonas fimi",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"2205","s__Cellulomonas gilvus",2.211268,0.2157919,0.2382233,0.905839,0.3650211,NA,NA,"species"
"2206","s__Cellulomonas sp. C5510",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2207","s__Cellulomonas sp. H30R-01",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2208","s__Cellulomonas sp. Y8",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2209","s__Cellulomonas sp. zg-ZUI157",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"2210","s__Cellulomonas sp. zg-ZUI188",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2211","s__Cellulosilyticum lentocellum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2212","s__Cellulosimicrobium cellulans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2213","s__Cellulosimicrobium sp. 72-3",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2214","s__Cellulosimicrobium sp. BI34T",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2215","s__Cellulosimicrobium sp. JZ28",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2216","s__Cellvibrio japonicus",2.056338,0.07214981,0.2416055,0.2986265,0.765225,NA,NA,"species"
"2217","s__Cellvibrio sp. KY-GH-1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2218","s__Cellvibrio sp. PSBB006",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2219","s__Changjiang tombus-like virus 10",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2220","s__Chelatococcus daeguensis",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2221","s__Chelatococcus sp. CO-6",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2222","s__Chitinolyticbacter meiyuanensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2223","s__Chlamydia trachomatis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2224","s__Chloracidobacterium validum",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2225","s__Chlorobaculum parvum",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2226","s__Chloroflexus aggregans",1.71831,0.04717314,0.2629872,0.1793743,0.8576438,NA,NA,"species"
"2227","s__Choristoneura fumiferana granulovirus",3.15493,-0.3627078,0.3116333,-1.163893,0.2444674,0.3997345,FALSE,"species"
"2228","s__Choristoneura murinana nucleopolyhedrovirus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2229","s__Christensenella minuta",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2230","s__Christensenella sp. Marseille-P3954",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2231","s__Chromobacterium vaccinii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2232","s__Chroococcidiopsis thermalis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2233","s__Chthonomonas calidirosea",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2234","s__Citrobacter arsenatis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2235","s__Citrobacter freundii",1.971831,-0.3266248,0.2442943,-1.337014,0.1812181,NA,NA,"species"
"2236","s__Citrobacter tructae",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"2237","s__Citrobacter virus CF1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2238","s__Cloacibacterium normanense",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2239","s__Clostridioides difficile",1.760563,-0.1236511,0.2585157,-0.4783118,0.6324283,NA,NA,"species"
"2240","s__Clostridium aceticum",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2241","s__Clostridium acetobutylicum",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"2242","s__Clostridium argentinense",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2243","s__Clostridium baratii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2244","s__Clostridium beijerinckii",2.43662,0.4827821,0.2785016,1.733498,0.08300711,0.1980521,FALSE,"species"
"2245","s__Clostridium bornimense",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2246","s__Clostridium botulinum",2.098592,-0.1109044,0.2382869,-0.4654239,0.6416279,NA,NA,"species"
"2247","s__Clostridium butyricum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2248","s__Clostridium carboxidivorans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2249","s__Clostridium cellulovorans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2250","s__Clostridium chauvoei",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2251","s__Clostridium cochlearium",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2252","s__Clostridium drakei",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2253","s__Clostridium estertheticum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2254","s__Clostridium fermenticellae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2255","s__Clostridium formicaceticum",2.028169,-0.04439408,0.2420214,-0.1834304,0.8544603,NA,NA,"species"
"2256","s__Clostridium gasigenes",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2257","s__Clostridium intestinale",2.450704,0.4604143,0.2548215,1.806811,0.0707917,0.1925534,FALSE,"species"
"2258","s__Clostridium isatidis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2259","s__Clostridium kluyveri",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2260","s__Clostridium novyi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2261","s__Clostridium pasteurianum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2262","s__Clostridium perfringens",2.014085,-0.3863311,0.2421022,-1.595736,0.1105478,NA,NA,"species"
"2263","s__Clostridium saccharobutylicum",1.84507,-0.131074,0.2525518,-0.5189987,0.6037617,NA,NA,"species"
"2264","s__Clostridium saccharoperbutylacetonicum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2265","s__Clostridium scatologenes",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2266","s__Clostridium septicum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2267","s__Clostridium sp. 'deep sea'",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2268","s__Clostridium sp. 001",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2269","s__Clostridium sp. AWRP",3.830986,0.5658961,0.3517864,1.608636,0.1076961,0.2324867,FALSE,"species"
"2270","s__Clostridium sp. BNL1100",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2271","s__Clostridium sp. C1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2272","s__Clostridium sp. CT4",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2273","s__Clostridium sp. DL-VIII",2.070423,-0.02956328,0.2400504,-0.1231545,0.9019848,NA,NA,"species"
"2274","s__Clostridium sp. JN-1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2275","s__Clostridium sp. JN-9",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2276","s__Clostridium sp. MF28",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2277","s__Clostridium sp. SY8519",2.070423,0.08963724,0.2411154,0.3717607,0.710071,NA,NA,"species"
"2278","s__Clostridium sporogenes",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2279","s__Clostridium taeniosporum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2280","s__Clostridium tetani",2.943662,0.4626186,0.3246023,1.425186,0.1541035,0.279441,FALSE,"species"
"2281","s__Clostridium thermarum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2282","s__Clostridium tyrobutyricum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2283","s__Clostridium virus CPS2",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2284","s__Cohnella abietis",2.521127,-0.1725081,0.2553453,-0.6755877,0.4993025,0.6229829,FALSE,"species"
"2285","s__Collimonas arenae",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"2286","s__Collimonas pratensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2287","s__Collinsella sp. zg1085",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2288","s__Comamonas aquatica",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2289","s__Comamonas kerstersii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2290","s__Comamonas koreensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2291","s__Comamonas piscis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2292","s__Comamonas serinivorans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2293","s__Comamonas sp. CJ34",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2294","s__Comamonas sp. NLF-1-9",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2295","s__Comamonas sp. NLF-7-7",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2296","s__Comamonas sp. Y33R10-2",1.84507,0.001879764,0.2534413,0.00741696,0.9940822,NA,NA,"species"
"2297","s__Comamonas testosteroni",1.605634,-0.0316456,0.2712915,-0.116648,0.907139,NA,NA,"species"
"2298","s__Comamonas thiooxydans",2.239437,0.3603143,0.2440486,1.476404,0.1398355,NA,NA,"species"
"2299","s__Conexibacter sp. SYSU D00693",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"2300","s__Conexivisphaera calida",2.43662,-0.3688182,0.2390645,-1.542756,0.12289,0.242218,FALSE,"species"
"2301","s__Coprobacter secundus",2.126761,0.1575413,0.2395174,0.6577448,0.5107021,NA,NA,"species"
"2302","s__Coprothermobacter proteolyticus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2303","s__Coraliomargarita akajimensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2304","s__Corallococcus coralloides",1.957746,-0.0147546,0.246156,-0.05994003,0.9522034,NA,NA,"species"
"2305","s__Corallococcus macrosporus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2306","s__Corynebacterium ammoniagenes",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2307","s__Corynebacterium amycolatum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2308","s__Corynebacterium aquilae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2309","s__Corynebacterium argentoratense",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2310","s__Corynebacterium atypicum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2311","s__Corynebacterium aurimucosum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2312","s__Corynebacterium bovis",2.028169,0.03652591,0.2426783,0.1505116,0.880361,NA,NA,"species"
"2313","s__Corynebacterium callunae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2314","s__Corynebacterium camporealensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2315","s__Corynebacterium casei",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2316","s__Corynebacterium choanae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2317","s__Corynebacterium coyleae",2.084507,0.1069152,0.2406583,0.4442615,0.6568535,NA,NA,"species"
"2318","s__Corynebacterium crudilactis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2319","s__Corynebacterium cystitidis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2320","s__Corynebacterium deserti",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2321","s__Corynebacterium diphtheriae",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2322","s__Corynebacterium doosanense",2.169014,-0.2479275,0.2355133,-1.052711,0.2924734,NA,NA,"species"
"2323","s__Corynebacterium efficiens",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2324","s__Corynebacterium endometrii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2325","s__Corynebacterium epidermidicanis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2326","s__Corynebacterium frankenforstense",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2327","s__Corynebacterium freneyi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2328","s__Corynebacterium genitalium",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2329","s__Corynebacterium gerontici",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2330","s__Corynebacterium glaucum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2331","s__Corynebacterium glucuronolyticum",2.126761,0.04082604,0.2381979,0.1713955,0.8639128,NA,NA,"species"
"2332","s__Corynebacterium glutamicum",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2333","s__Corynebacterium glyciniphilum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2334","s__Corynebacterium halotolerans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2335","s__Corynebacterium humireducens",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2336","s__Corynebacterium imitans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2337","s__Corynebacterium incognita",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2338","s__Corynebacterium jeikeium",1.915493,-0.07285755,0.2483055,-0.293419,0.7692019,NA,NA,"species"
"2339","s__Corynebacterium kefirresidentii",2.042254,-0.02601556,0.2414344,-0.1077541,0.9141907,NA,NA,"species"
"2340","s__Corynebacterium kroppenstedtii",2.028169,-0.04439408,0.2420214,-0.1834304,0.8544603,NA,NA,"species"
"2341","s__Corynebacterium lactis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2342","s__Corynebacterium liangguodongii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2343","s__Corynebacterium lizhenjunii",2.042254,0.05444781,0.2421271,0.2248729,0.8220782,NA,NA,"species"
"2344","s__Corynebacterium macginleyi",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2345","s__Corynebacterium marinum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2346","s__Corynebacterium maris",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2347","s__Corynebacterium matruchotii",2.126761,0.1184947,0.2390288,0.4957342,0.6200819,NA,NA,"species"
"2348","s__Corynebacterium minutissimum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2349","s__Corynebacterium mustelae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2350","s__Corynebacterium mycetoides",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2351","s__Corynebacterium nuruki",2.028169,-0.04439408,0.2420214,-0.1834304,0.8544603,NA,NA,"species"
"2352","s__Corynebacterium pelargi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2353","s__Corynebacterium phocae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2354","s__Corynebacterium propinquum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2355","s__Corynebacterium provencense",1.887324,-0.112935,0.2498592,-0.4519945,0.6512729,NA,NA,"species"
"2356","s__Corynebacterium pseudopelargi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2357","s__Corynebacterium pseudotuberculosis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2358","s__Corynebacterium qintianiae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2359","s__Corynebacterium renale",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2360","s__Corynebacterium resistens",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2361","s__Corynebacterium riegelii",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"2362","s__Corynebacterium sanguinis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2363","s__Corynebacterium segmentosum",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2364","s__Corynebacterium silvaticum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2365","s__Corynebacterium simulans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2366","s__Corynebacterium singulare",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2367","s__Corynebacterium sp. 1864",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2368","s__Corynebacterium sp. 1959",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2369","s__Corynebacterium sp. 2019",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2370","s__Corynebacterium sp. 2039",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2371","s__Corynebacterium sp. ATCC 6931",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2372","s__Corynebacterium sp. FDAARGOS 1242",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2373","s__Corynebacterium sp. NML93-0612",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2374","s__Corynebacterium sp. NML98-0116",2.028169,-0.04439408,0.2420214,-0.1834304,0.8544603,NA,NA,"species"
"2375","s__Corynebacterium sp. sy039",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2376","s__Corynebacterium sp. zg-320",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2377","s__Corynebacterium sp. zg-917",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2378","s__Corynebacterium sphenisci",2.084507,0.1069152,0.2406583,0.4442615,0.6568535,NA,NA,"species"
"2379","s__Corynebacterium stationis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2380","s__Corynebacterium striatum",2.366197,-0.5264102,0.2699374,-1.950119,0.05116188,NA,NA,"species"
"2381","s__Corynebacterium suranareeae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2382","s__Corynebacterium terpenotabidum",3.366197,0.2644321,0.355235,0.7443865,0.4566427,0.5934474,FALSE,"species"
"2383","s__Corynebacterium testudinoris",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2384","s__Corynebacterium timonense",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2385","s__Corynebacterium tuberculostearicum",2.028169,-0.04439408,0.2420214,-0.1834304,0.8544603,NA,NA,"species"
"2386","s__Corynebacterium ulcerans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2387","s__Corynebacterium urealyticum",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2388","s__Corynebacterium ureicelerivorans",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"2389","s__Corynebacterium urogenitale",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2390","s__Corynebacterium uterequi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2391","s__Corynebacterium variabile",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2392","s__Corynebacterium vitaeruminis",1.816901,-0.1286767,0.2544857,-0.5056343,0.6131134,NA,NA,"species"
"2393","s__Corynebacterium xerosis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2394","s__Corynebacterium yudongzhengii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2395","s__Coxiella burnetii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2396","s__Coxiella endosymbiont of Amblyomma nuttalli",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2397","s__Coxiella endosymbiont of Amblyomma sculptum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2398","s__Crassaminicella sp. 143-21",2.056338,0.07214981,0.2416055,0.2986265,0.765225,NA,NA,"species"
"2399","s__Croceimicrobium hydrocarbonivorans",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"2400","s__Cronobacter sakazakii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"2401","s__Cryobacterium arcticum",2.056338,0.07214981,0.2416055,0.2986265,0.765225,NA,NA,"species"
