"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level"
"g__Thermus",0.363891975540919,0.552488986293033,2.24379576180824,0.246229623790621,0.80550448488293,0.998989415973894,FALSE,"genus"
"g__Thiohalobacter",0.0173121383897086,-0.813497400530549,2.93740592357024,-0.276944154705657,0.781822987501658,0.998989415973894,FALSE,"genus"
"g__Thiomonas",0.00458889143603831,-0.48459575135697,2.93781066874827,-0.164951321237949,0.868982297114981,0.998989415973894,FALSE,"genus"
"g__Tissierella",0.0878482476391439,-1.0450835135965,2.93668571893189,-0.35587175939842,0.721936605843521,0.998989415973894,FALSE,"genus"
"g__Torulaspora",0.625756343547871,-2.21357026269046,2.55607843035625,-0.866002481145287,0.386488801155653,0.998989415973894,FALSE,"genus"
"g__Treponema",0.525329785946298,-1.46888805823177,2.47439265014734,-0.593635799130062,0.552755731687156,0.998989415973894,FALSE,"genus"
"g__Tropheryma",0.021962061909786,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998989415973894,FALSE,"genus"
"g__Truepera",0.55024890231882,-1.8313870718131,2.92507148129291,-0.626099937565837,0.531249393175703,0.998989415973894,FALSE,"genus"
"g__Turneriella",0.0692271070636566,-1.0042004481449,2.93682379495043,-0.341934184090826,0.732400423296073,0.998989415973894,FALSE,"genus"
"g__Tuwongella",0.337059492101005,-1.56963465615299,2.93517389383149,-0.534767176640439,0.592810862775979,0.998989415973894,FALSE,"genus"
"g__Urbifossiella",2.12672030190053,-1.28980850597005,0.874552618648139,-1.4748209295443,0.140260692767937,0.998989415973894,FALSE,"genus"
"g__Urechidicola",0.046306268779763,-0.917493016519353,2.93710304107951,-0.312380261668359,0.75475154927558,0.998989415973894,FALSE,"genus"
"g__Usitatibacter",0.214836014830265,-1.43555028112774,2.93554210344068,-0.489023911271847,0.624824768461131,0.998989415973894,FALSE,"genus"
"g__Variibacter",0.131772371458716,-1.30531003402073,2.93589057976205,-0.444604455976191,0.656605626715701,0.998989415973894,FALSE,"genus"
"g__Veillonella",0.00934504052000358,-0.402078107314642,2.93764959719216,-0.136870683181191,0.891133012147433,0.998989415973894,FALSE,"genus"
"g__Vibrio",0.254610771641354,-1.1661706686885,2.71390009008314,-0.429702874085087,0.667411792468187,0.998989415973894,FALSE,"genus"
"g__Virgibacillus",0.139657229715206,-0.797405689281207,2.93744445249469,-0.27146238922203,0.786035423026412,0.998989415973894,FALSE,"genus"
"g__Vitreoscilla",0.128095397858947,-1.24587813843063,2.93517897981607,-0.424464111728103,0.671227373047532,0.998989415973894,FALSE,"genus"
"g__Waddlia",0.284399806618531,-1.11193221166932,2.93646796841708,-0.378663150297775,0.704938020864193,0.998989415973894,FALSE,"genus"
"g__Weeksella",0.043924123819572,-0.797405689281207,2.93744445249469,-0.27146238922203,0.786035423026412,0.998989415973894,FALSE,"genus"
"g__Weissella",0.253326098314487,-2.21411992110339,2.93243720704584,-0.755044273679066,0.450222417878065,0.998989415973894,FALSE,"genus"
"g__Winkia",0.0174716054836271,-0.276362409695879,2.93742073586676,-0.0940833590235863,0.925042939315888,0.998989415973894,FALSE,"genus"
"g__Xylella",0.00634545721573312,-0.478144574780466,2.93779775234686,-0.162756123834086,0.870710455642559,0.998989415973894,FALSE,"genus"
"g__Yarrowia",1.18274380873431,-1.7044784047239,1.34301310806191,-1.26914502508738,0.204389344143076,0.998989415973894,FALSE,"genus"
"g__Yersinia",0.362994333292139,-1.37628513328312,2.32698991564028,-0.591444390898631,0.554222704550077,0.998989415973894,FALSE,"genus"
"g__Yimella",0.00844215833585905,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998989415973894,FALSE,"genus"
"g__Zobellia",0.021962061909786,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998989415973894,FALSE,"genus"
"g__Zygotorulaspora",4.04116785033218,0.30217479041574,1.22799231694672,0.246072215799418,0.805626330476108,0.998989415973894,FALSE,"genus"
"g__Zymoseptoria",38.4198205823899,-0.567683587531565,0.612662931434102,-0.926583865948523,0.354142634971502,0.998989415973894,FALSE,"genus"
"g__unclassified-s__Aureococcus anophagefferens virus",0.0698286148576031,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998989415973894,FALSE,"genus"
"g__unclassified-s__Halovirus HHTV-2",0.0231688368895678,-0.588631152395596,2.93755384921204,-0.20038139983493,0.84118230526754,0.998989415973894,FALSE,"genus"
"g__unclassified-s__Mollivirus sibericum",0.478508208324647,-0.326423549088942,1.7298983079884,-0.188695224211487,0.850331694875668,0.998989415973894,FALSE,"genus"
"g__unclassified-s__Orpheovirus IHUMI-LCC2",0.103891149153208,-0.68265029106557,2.93773158871681,-0.232373268438642,0.816248109417219,0.998989415973894,FALSE,"genus"
"s__Blautia sp. LZLJ-3",0.044428633237137,0.00620183641153056,2.93691646304789,0.00211168294691446,0.998315122031549,0.999231097073905,FALSE,"species"
"s__Burkholderia sp. BDU8",0.0381494563699242,-0.0266340463963491,2.93698441631325,-0.00906850109534538,0.992764482158608,0.999231097073905,FALSE,"species"
"s__Caldibacillus thermoamylovorans",0.0456974176347169,0.0560391987843605,2.93681615836027,0.0190816162001945,0.984775996908053,0.999231097073905,FALSE,"species"
"s__Corynebacterium efficiens",0.267342651976233,0.00620150687359183,2.93691646373341,0.0021115707410038,0.998315211558713,0.999231097073905,FALSE,"species"
"s__Desulfobulbus oligotrophicus",0.184286439492299,0.00620184036654632,2.9369164630398,0.00211168429357614,0.998315120957071,0.999231097073905,FALSE,"species"
"s__Fusobacterium hwasookii",0.0909331456918946,0.00620184569785322,2.93691646302888,0.00211168610885758,0.998315119508689,0.999231097073905,FALSE,"species"
"s__Gardnerella vaginalis",0.0372294059342113,-0.0346931904315623,2.93700132715042,-0.0118124530999865,0.990575245225854,0.999231097073905,FALSE,"species"
"s__Halobacteriovorax sp. BALOs_7",0.222601994618647,-0.00720219514420777,1.6667751814245,-0.00432103574883594,0.996552323018127,0.999231097073905,FALSE,"species"
"s__Lactococcus lactis",0.0698973087382093,0.00620183765944167,2.93691646304534,0.00211168337182151,0.998315121692523,0.999231097073905,FALSE,"species"
"s__Mycobacterium noviomagense",0.36010185696855,0.0406719267784863,2.93493901086928,0.0138578439374248,0.988943394162246,0.999231097073905,FALSE,"species"
"s__Nostoc sp. NIES-2111",0.0420526823400161,0.0151519319001726,2.93689820066642,0.00515916142300553,0.995883603014889,0.999231097073905,FALSE,"species"
"s__Pseudomonas alkylphenolica",0.154750846545966,-0.046255446797203,2.9337529356756,-0.0157666469574579,0.987420557000501,0.999231097073905,FALSE,"species"
"s__Pseudomonas mendocina",0.538360919795739,-0.0134612502258282,2.91633902707705,-0.00461580430150468,0.996317134089788,0.999231097073905,FALSE,"species"
"s__Salinigranum rubrum",0.166439496701838,0.0318022689942013,2.84368418165438,0.0111834743110255,0.99107706451022,0.999231097073905,FALSE,"species"
"s__Sphingomonas sp. CL5.1",0.0467252026000179,0.0625594925603456,2.93680213058026,0.0213019092804815,0.98300482080007,0.999231097073905,FALSE,"species"
"s__Streptacidiphilus bronchialis",0.0351717494795394,-0.0590494288987046,2.93704873880896,-0.020105021792267,0.983959594145115,0.999231097073905,FALSE,"species"
"s__Streptococcus parasanguinis",0.0373801620800143,-0.0349176718951628,2.93700179766465,-0.0118888833922157,0.990514266957715,0.999231097073905,FALSE,"species"
"s__Streptomyces hygroscopicus",0.552093491406219,0.00755611500858631,2.8543627636023,0.00264721608091966,0.997887829626853,0.999231097073905,FALSE,"species"
"s__Tautonia plasticadhaerens",0.140322572108619,0.00620183960183342,2.93691646304136,0.00211168403319549,0.998315121164824,0.999231097073905,FALSE,"species"
"s__Weizmannia coagulans",0.102374615596165,-0.0434409451445631,2.83308251962286,-0.0153334556419296,0.987766151874679,0.999231097073905,FALSE,"species"
"c__Acidimicrobiia",0.174659366813205,-0.658295061372271,2.7343037714373,-0.240754179637559,0.809745644453123,0.999269817660817,FALSE,"class"
"c__Acidobacteriia",0.0350981655667863,0.0712495346545964,2.93850022147914,0.0242469046399227,0.980655664621506,0.999269817660817,FALSE,"class"
"c__Aconoidasida",24.994175922555,0.259148993911305,0.393003216857185,0.659406800747584,0.509634576185915,0.999269817660817,FALSE,"class"
"c__Alphaproteobacteria",64.352864977296,-0.390133742491053,0.447672867358103,-0.871470600381454,0.383497251663643,0.999269817660817,FALSE,"class"
"c__Anaerolineae",0.100088624976668,0.254220857427765,2.73728525569861,0.0928733521281776,0.926004176148624,0.999269817660817,FALSE,"class"
"c__Ardenticatenia",9.52854427818571,-0.839840152480393,1.0105784160743,-0.831048970690312,0.405945965417665,0.999269817660817,FALSE,"class"
"c__Bacilli",16.6249184671538,0.770010325492927,0.544010265866621,1.41543344640065,0.156941448968415,0.999269817660817,FALSE,"class"
"c__Bacteroidia",10.3792309420643,-1.27107012028112,1.26198307533624,-1.00720060761707,0.313838381150112,0.999269817660817,FALSE,"class"
"c__Betaproteobacteria",84.8219711575035,0.467190373018849,0.464073897711241,1.00671547208963,0.314071524777542,0.999269817660817,FALSE,"class"
"c__Blastocatellia",0.0584414919785702,-0.575543848002723,2.93752145541032,-0.195928389541696,0.84466621625703,0.999269817660817,FALSE,"class"
"c__Candidatus",0.104184292057278,-0.585776701339042,2.93720857583752,-0.199433130543687,0.841923946549264,0.999269817660817,FALSE,"class"
"c__Chitinophagia",0.371718254582794,-1.00491189874238,1.93611329659638,-0.519035688928421,0.603735853906833,0.999269817660817,FALSE,"class"
"c__Chlamydiia",0.417759156629691,-1.29315005602984,0.938778943244417,-1.3774808918921,0.168363618504923,0.999269817660817,FALSE,"class"
"c__Chlorobia",0.0364760654191827,-0.116455139143879,2.9386405246175,-0.0396289162176571,0.968388973733027,0.999269817660817,FALSE,"class"
"c__Chloroflexia",0.217481145952891,-1.04650494687615,1.38155534963425,-0.757483185276075,0.448760435950232,0.999269817660817,FALSE,"class"
"c__Chthonomonadetes",0.0467619357780064,0.117155040264708,2.93886837941049,0.0398639970015289,0.968201554504599,0.999269817660817,FALSE,"class"
"c__Clostridia",11.0876833412637,-0.345018687442382,0.563374388928794,-0.612414575853198,0.540263500536807,0.999269817660817,FALSE,"class"
"c__Conexivisphaeria",2.88026367693313,0.205051575591944,0.751504891723338,0.272854611926374,0.784964977452803,0.999269817660817,FALSE,"class"
"c__Conoidasida",1.8203152075495,-0.447129106476848,0.613745104666655,-0.728525739883007,0.466291817964154,0.999269817660817,FALSE,"class"
"c__Coprothermobacteria",0.0333951382734687,-0.231152463419523,2.93832790621438,-0.0786680284833595,0.937296676216132,0.999269817660817,FALSE,"class"
"c__Coriobacteriia",0.716769118631319,-0.906415206580335,1.6763831134595,-0.540696932164745,0.588716493387441,0.999269817660817,FALSE,"class"
"c__Deferribacteres",0.0672732828240397,0.453979953257245,2.93864763380699,0.15448601187653,0.87722653972357,0.999269817660817,FALSE,"class"
"c__Dehalococcoidia",0.00383675123213574,0.125063586021301,2.93921007217873,0.0425500671779463,0.966060200027602,0.999269817660817,FALSE,"class"
"c__Deinococci",0.772762205693612,1.03711515094763,1.50208235463221,0.69045159058644,0.489910242845983,0.999269817660817,FALSE,"class"
"c__Dothideomycetes",26.8987832985042,0.45149062187843,0.477639331720975,0.945254278477593,0.344529074568983,0.999269817660817,FALSE,"class"
"c__Ellioviricetes",0.0206119586512215,0.370407901405051,2.9391047000613,0.126027460470301,0.899710187563154,0.999269817660817,FALSE,"class"
"c__Elusimicrobia",0.0463512560009295,0.0819259047714946,2.93886505900161,0.0278767153736982,0.977760479665008,0.999269817660817,FALSE,"class"
"c__Epsilonproteobacteria",0.972979398657149,1.40301828507788,1.82961991632163,0.766835927266568,0.443179072533231,0.999269817660817,FALSE,"class"
"c__Erysipelotrichia",0.412307160475068,0.429992423824766,2.64532014572237,0.162548349590157,0.870874057028408,0.999269817660817,FALSE,"class"
"c__Eurotiomycetes",10.5483109300048,0.219768560020628,0.465191496366392,0.472426004639463,0.6366227464468,0.999269817660817,FALSE,"class"
"c__Fibrobacteria",0.0166975691367344,-0.00268958714757184,2.93896420836436,-0.000915147976255446,0.999269817660817,0.999269817660817,FALSE,"class"
"c__Flavobacteriia",3.07879612440854,-0.631552839770998,0.717521105848758,-0.880187125678947,0.378757946690736,0.999269817660817,FALSE,"class"
"c__Fusobacteriia",19.7291305540877,0.400097075837305,1.53837075177396,0.260078446873704,0.794803262904531,0.999269817660817,FALSE,"class"
"c__Gammaproteobacteria",379.621539197321,-0.331616845276579,0.273009213722365,-1.21467272388036,0.224490939653554,0.999269817660817,FALSE,"class"
"c__Gemmatimonadetes",0.278839146201195,-1.19564149490505,1.86687436087796,-0.640450969792501,0.521879455177865,0.999269817660817,FALSE,"class"
"c__Gloeobacteria",0.0225574648102881,0.285778861652395,2.93919841392526,0.0972302040918499,0.922543582278136,0.999269817660817,FALSE,"class"
"c__Halobacteria",0.9862193210899,-1.09574216711356,1.01934104635391,-1.07495148069719,0.282396451598191,0.999269817660817,FALSE,"class"
"c__Herviviricetes",0.0276141955945704,0.0825551739862527,2.93886667612497,0.0280908197220793,0.977589715986222,0.999269817660817,FALSE,"class"
"c__Holophagae",0.0166975691367344,-0.00268958714757184,2.93896420836436,-0.000915147976255446,0.999269817660817,0.999269817660817,FALSE,"class"
"c__Hydrogenophilalia",0.035893724201428,0.6464985198871,2.93856913207406,0.220004529698029,0.825867626942451,0.999269817660817,FALSE,"class"
"c__Ignavibacteria",0.00834878456836718,0.10211127387412,2.93916967806011,0.0347415375969429,0.972285838692323,0.999269817660817,FALSE,"class"
"c__Mammalia",435191592.848277,0.175418685897292,0.227448614340478,0.771245348783267,0.440561519118331,0.999269817660817,FALSE,"class"
"c__Megaviricetes",0.10746708527043,0.446475930320693,2.93822843945891,0.151954124575458,0.879223118662338,0.999269817660817,FALSE,"class"
"c__Mollicutes",0.162132585714729,-1.1739178036756,2.9358011364843,-0.399862848027029,0.689257537502706,0.999269817660817,FALSE,"class"
"c__Naldaviricetes",1.11674293595212,-0.871250447018584,0.527230146195428,-1.65250498915067,0.09843164891164,0.999269817660817,FALSE,"class"
"c__Negativicutes",1.70811955362392,2.6656608568394,1.83224718218849,1.45485875636902,0.145708367860934,0.999269817660817,FALSE,"class"
"c__Nitriliruptoria",0.0890042884609563,0.453640472738221,2.76909534518859,0.163822626594075,0.869870778875218,0.999269817660817,FALSE,"class"
"c__Nitrososphaeria",0.192176197117007,1.08879130500933,2.70723659930836,0.402178112281539,0.687552949267977,0.999269817660817,FALSE,"class"
"c__Nitrospira",0.103345071791204,0.120715879336331,2.93780570759202,0.0410904911187189,0.967223755190763,0.999269817660817,FALSE,"class"
"c__Oligoflexia",0.338962249480015,0.0970822469185443,1.15347416166759,0.0841650815811872,0.932925180510992,0.999269817660817,FALSE,"class"
"c__Opitutae",0.0765108151950451,-0.52770651547233,2.42247720935513,-0.217837556297508,0.827555681467508,0.999269817660817,FALSE,"class"
"c__Papovaviricetes",0.350807201345157,-1.09693178675363,2.1771439379985,-0.503839809398211,0.614373950374792,0.999269817660817,FALSE,"class"
"c__Phycisphaerae",0.0712936249535888,0.0527893225880792,2.93844762813289,0.0179650377575802,0.985666744735101,0.999269817660817,FALSE,"class"
"c__Planctomycetia",2.64827429539391,-0.182336199231531,0.605667585245944,-0.301049954914609,0.763376401866725,0.999269817660817,FALSE,"class"
"c__Rubrobacteria",0.160884267764225,-0.493209998709381,1.78573115009694,-0.276194990876766,0.782398304362426,0.999269817660817,FALSE,"class"
"c__Saccharomycetes",60.4040624171859,0.0993024477563735,0.43285268346655,0.229413958950418,0.818547187781866,0.999269817660817,FALSE,"class"
"c__Sordariomycetes",115.347130064728,0.823400291624094,0.525412047184235,1.56715152619135,0.117079277731838,0.999269817660817,FALSE,"class"
"c__Sphingobacteriia",0.016785120878776,0.285778860586185,2.93919841392648,0.0972302037290545,0.92254358256624,0.999269817660817,FALSE,"class"
"c__Spirochaetia",2.10574667830867,0.808267739992231,1.11900334121201,0.72231039016987,0.470103666276399,0.999269817660817,FALSE,"class"
"c__Synergistia",0.0166975691367344,-0.00268958714757184,2.93896420836436,-0.000915147976255446,0.999269817660817,0.999269817660817,FALSE,"class"
"c__Tectiliviricetes",0.111741594524768,-0.0609761004824389,1.75251527219328,-0.0347934773807289,0.972244421780278,0.999269817660817,FALSE,"class"
"c__Tepidiformia",0.00834878456836718,0.10211127387412,2.93916967806011,0.0347415375969429,0.972285838692323,0.999269817660817,FALSE,"class"
"c__Thermococci",0.109170918447342,-0.876234246771199,2.93640798172047,-0.298403441288088,0.76539526287712,0.999269817660817,FALSE,"class"
"c__Thermoleophilia",0.116460508166253,-0.17633560578155,2.93648905353525,-0.0600498086547467,0.952115964664923,0.999269817660817,FALSE,"class"
"c__Thermomicrobia",0.010523655373302,0.177969808475182,2.93908053927273,0.0605528858760776,0.951715296249731,0.999269817660817,FALSE,"class"
"c__Thermoplasmata",0.0158293339227745,0.10211127387412,2.93916967806011,0.0347415375969429,0.972285838692323,0.999269817660817,FALSE,"class"
"c__Thermoprotei",0.471560797043388,1.63668285895377,1.70975636849235,0.957260864246401,0.338435603351253,0.999269817660817,FALSE,"class"
"c__Tissierellia",3.17639125786477,-3.69829722270138,2.88872990234334,-1.28025026490061,0.200457133126588,0.999269817660817,FALSE,"class"
"c__Ustilaginomycetes",27.3417970981875,-0.150978618782653,0.459010964037843,-0.328921595803549,0.742214950638487,0.999269817660817,FALSE,"class"
